RELEASE_NAME	ARCHITECTURE_NAME	EXTERNAL_TAG
CMSSW_6_0_X_2012-06-24-1000	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-06-27-1400	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-27-1400	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-06-27-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-06-0200	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-06-0200	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-06-0200	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-07-06-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-10-1400	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-10-1400	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-10-1400	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-10-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_4_2_X_2011-10-24-2200	osx106_amd64_gcc421	V00-16-05-06
CMSSW_4_2_X_2011-10-24-2200	slc5_amd64_gcc434	V00-16-05-06
CMSSW_4_2_X_2011-10-24-2200	slc5_amd64_gcc451	V00-16-05-06
CMSSW_4_2_X_2011-11-30-1000	osx106_amd64_gcc421	V00-16-05-12
CMSSW_4_2_X_2011-11-30-1000	slc5_amd64_gcc434	V00-16-05-12
CMSSW_4_2_X_2011-11-30-1000	slc5_amd64_gcc451	V00-16-05-12
CMSSW_5_1_X_2012-01-05-0200	osx106_amd64_gcc421	V00-16-05-12
CMSSW_5_1_X_2012-01-05-0200	osx106_amd64_gcc461	V00-20-09
CMSSW_5_1_X_2012-01-05-0200	slc5_amd64_gcc434	V00-16-05-12
CMSSW_5_1_X_2012-01-05-0200	slc5_amd64_gcc461	V00-20-09
CMSSW_5_2_X_2012-05-30-1700	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-05-30-1700	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-05-30-1700	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-05-30-1700	slc6_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-04-0500	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-04-0500	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-04-0500	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-04-0500	slc6_amd64_gcc462	V00-20-29
CMSSW_4_4_X_2012-06-09-1400	osx106_amd64_gcc421	V00-16-14
CMSSW_4_4_X_2012-06-09-1400	slc5_amd64_gcc434	V00-16-14
CMSSW_4_4_X_2012-06-09-1400	slc5_amd64_gcc451	V00-16-14
CMSSW_6_0_X_2012-06-15-2000	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-15-2000	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-15-2000	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-06-15-2000	slc6_amd64_gcc462	V00-20-29
CMSSW_4_2_SLHC_X_2012-07-07-0200	slc5_amd64_gcc434	V00-16-14
CMSSW_5_2_X_2012-07-19-1000	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-19-1000	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-19-1000	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-19-1000	slc6_amd64_gcc462	V00-20-29
CMSSW_4_2_8_SLHChcal4_patch3	slc5_amd64_gcc434	V00-16-14
CMSSW_5_2_X_2012-07-02-0200	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-02-0200	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-02-0200	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-02-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_5_1_X_2011-12-30-1400	osx106_amd64_gcc421	V00-16-05-12
CMSSW_5_1_X_2011-12-30-1400	osx106_amd64_gcc461	V00-20-09
CMSSW_5_1_X_2011-12-30-1400	slc5_amd64_gcc434	V00-16-05-12
CMSSW_5_1_X_2011-12-30-1400	slc5_amd64_gcc461	V00-20-09
CMSSW_5_1_X_2012-01-02-1400	osx106_amd64_gcc421	V00-16-05-12
CMSSW_5_1_X_2012-01-02-1400	osx106_amd64_gcc461	V00-20-09
CMSSW_5_1_X_2012-01-02-1400	slc5_amd64_gcc434	V00-16-05-12
CMSSW_5_1_X_2012-01-02-1400	slc5_amd64_gcc461	V00-20-09
CMSSW_6_0_X_2012-06-07-0200	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-07-0200	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-07-0200	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-06-07-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-15-0000	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-15-0000	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-15-0000	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-15-0000	slc6_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-07-03-0200	osx107_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-07-03-0200	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-15-0200	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-15-0200	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-15-0200	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-15-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-30-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-08-16-0200	slc6_amd64_gcc462	V00-20-33
CMSSW_4_4_X_2012-08-18-1400	slc5_amd64_gcc434	V00-16-18
CMSSW_5_2_X_2012-08-18-1400	osx106_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-18-1400	osx107_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-18-1400	slc5_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-18-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-08-19-1400	osx107_amd64_gcc462	V00-20-33
CMSSW_6_0_X_2012-08-19-1400	slc5_amd64_gcc462	V00-20-33
CMSSW_6_0_X_2012-08-19-1400	slc5_amd64_gcc470	V00-20-33
CMSSW_6_0_X_2012-08-19-1400	slc6_amd64_gcc462	V00-20-33
CMSSW_5_2_X_2012-08-21-1100	osx106_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-21-1100	osx107_amd64_gcc462	V00-20-31
CMSSW_5_0_X_2011-10-20-0200	osx106_amd64_gcc421	V00-16-05-06
CMSSW_5_0_X_2011-10-20-0200	osx106_amd64_gcc461	V00-19-04
CMSSW_5_0_X_2011-10-20-0200	slc5_amd64_gcc434	V00-16-05-06
CMSSW_5_0_X_2011-10-20-0200	slc5_amd64_gcc451	V00-16-05-06
CMSSW_5_0_X_2011-10-20-0200	slc5_amd64_gcc461	V00-19-04
CMSSW_4_4_X_2011-10-22-1400	osx106_amd64_gcc421	V00-16-05-06
CMSSW_4_4_X_2011-10-22-1400	slc5_amd64_gcc434	V00-16-05-06
CMSSW_4_4_X_2011-10-22-1400	slc5_amd64_gcc451	V00-16-05-06
CMSSW_4_4_X_2011-12-30-0200	osx106_amd64_gcc421	V00-16-05-12
CMSSW_4_4_X_2011-12-30-0200	slc5_amd64_gcc434	V00-16-05-12
CMSSW_4_4_X_2011-12-30-0200	slc5_amd64_gcc451	V00-16-05-12
CMSSW_4_4_X_2012-01-06-0200	osx106_amd64_gcc421	V00-16-05-12
CMSSW_4_4_X_2012-01-06-0200	slc5_amd64_gcc434	V00-16-05-12
CMSSW_4_4_X_2012-01-06-0200	slc5_amd64_gcc451	V00-16-05-12
CMSSW_5_1_X_2012-01-06-1400	osx106_amd64_gcc421	V00-16-05-12
CMSSW_5_1_X_2012-01-06-1400	osx106_amd64_gcc461	V00-20-09
CMSSW_5_1_X_2012-01-06-1400	slc5_amd64_gcc434	V00-16-05-12
CMSSW_5_1_X_2012-01-06-1400	slc5_amd64_gcc461	V00-20-09
CMSSW_5_1_X_2012-01-30-1400	osx106_amd64_gcc461	V00-20-20
CMSSW_5_1_X_2012-01-30-1400	slc5_amd64_gcc461	V00-20-20
CMSSW_5_2_X_2012-06-11-0000	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-11-0000	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-11-0000	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-11-0000	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-11-1400	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-11-1400	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-11-1400	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-06-11-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_4_4_X_2012-06-26-1400	osx106_amd64_gcc421	V00-16-14
CMSSW_4_4_X_2012-06-26-1400	slc5_amd64_gcc434	V00-16-14
CMSSW_4_4_X_2012-06-22-1400	osx106_amd64_gcc421	V00-16-14
CMSSW_4_4_X_2012-06-22-1400	slc5_amd64_gcc434	V00-16-14
CMSSW_4_4_X_2012-06-22-1400	slc5_amd64_gcc451	V00-16-14
CMSSW_4_4_X_2012-06-26-1400	slc5_amd64_gcc451	V00-16-14
CMSSW_4_2_SLHC_X_2012-07-09-1400	slc5_amd64_gcc434	V00-16-14
CMSSW_5_2_X_2012-08-12-0200	osx106_amd64_gcc462	V00-20-31
CMSSW_4_4_X_2011-11-23-1400	osx106_amd64_gcc421	V00-16-05-11
CMSSW_4_4_X_2011-11-23-1400	slc5_amd64_gcc434	V00-16-05-11
CMSSW_4_4_X_2011-11-23-1400	slc5_amd64_gcc451	V00-16-05-11
CMSSW_6_0_X_2012-06-13-0800	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-13-0800	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-13-0800	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-06-13-0800	slc6_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-06-13-1200	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-28-0000	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-28-0000	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-28-0000	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-28-0000	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-05-1400	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-05-1400	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-05-1400	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-07-05-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_4_4_X_2012-07-11-1400	osx106_amd64_gcc421	V00-16-14
CMSSW_4_4_X_2012-07-11-1400	slc5_amd64_gcc434	V00-16-14
CMSSW_4_4_X_2012-07-11-1400	slc5_amd64_gcc451	V00-16-14
CMSSW_5_3_X_2012-07-22-1400	osx107_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-07-22-1400	slc5_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-07-24-0200	osx107_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-07-24-0200	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_4_hltpatch5	osx106_amd64_gcc462	V00-20-26
CMSSW_5_2_4_hltpatch5	osx107_amd64_gcc462	V00-20-26
CMSSW_5_2_4_hltpatch5	slc5_amd64_gcc462	V00-20-26
CMSSW_5_2_4_hltpatch5	slc6_amd64_gcc462	V00-20-26
CMSSW_6_0_X_2012-08-05-0200	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-08-05-0200	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-08-05-0200	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-08-05-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-08-09-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_4_2_X_2011-11-01-2200	osx106_amd64_gcc421	V00-16-05-08
CMSSW_4_2_X_2011-11-01-2200	slc5_amd64_gcc434	V00-16-05-08
CMSSW_4_2_X_2011-11-01-2200	slc5_amd64_gcc451	V00-16-05-08
CMSSW_4_4_X_2011-11-25-1400	osx106_amd64_gcc421	V00-16-05-12
CMSSW_4_4_X_2011-11-25-1400	slc5_amd64_gcc434	V00-16-05-12
CMSSW_4_4_X_2011-11-25-1400	slc5_amd64_gcc451	V00-16-05-12
CMSSW_5_2_X_2012-06-03-2200	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-03-2200	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-03-2200	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-03-2200	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-11-0800	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-11-0800	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-11-0800	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-07-11-0800	slc6_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-20-1400	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-20-1400	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-20-1400	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-20-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-21-0200	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-21-0200	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-21-0200	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-07-21-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-30-1400	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-30-1400	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-30-1400	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-07-30-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_5_3_3_patch2	osx107_amd64_gcc462	V00-20-31
CMSSW_5_3_3_patch2	slc5_amd64_gcc462	V00-20-31
CMSSW_5_3_X_2012-08-09-0800	osx107_amd64_gcc462	V00-20-31
CMSSW_5_3_X_2012-08-09-0800	slc5_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-09-02-1400	osx106_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-09-02-1400	osx107_amd64_gcc462	V00-20-31
CMSSW_5_3_X_2012-07-31-1500	osx107_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-07-31-1500	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-09-02-1400	slc5_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-09-02-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_4_4_X_2012-01-02-0200	osx106_amd64_gcc421	V00-16-05-12
CMSSW_4_4_X_2012-01-02-0200	slc5_amd64_gcc434	V00-16-05-12
CMSSW_4_4_X_2012-01-02-0200	slc5_amd64_gcc451	V00-16-05-12
CMSSW_4_2_X_2012-01-12-1000	osx106_amd64_gcc421	V00-16-05-12
CMSSW_4_2_X_2012-01-12-1000	slc5_amd64_gcc434	V00-16-05-12
CMSSW_4_2_X_2012-01-12-1000	slc5_amd64_gcc451	V00-16-05-12
CMSSW_5_2_X_2012-01-21-1500	osx106_amd64_gcc461	V00-20-13
CMSSW_5_2_X_2012-01-21-1500	slc5_amd64_gcc461	V00-20-13
CMSSW_5_2_X_2012-06-21-0000	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-21-0000	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-21-0000	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-21-0000	slc6_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-07-1400	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-07-1400	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-07-1400	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-07-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-28-0200	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-28-0200	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-28-0200	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-07-28-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-30-0200	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-30-0200	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-30-0200	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-30-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-08-21-1100	slc5_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-21-1100	slc6_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-08-22-0200	osx106_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-22-0200	osx107_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-22-0200	slc5_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-22-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_4_4_X_2012-08-22-1400	slc5_amd64_gcc434	V00-16-18
CMSSW_6_0_X_2012-08-22-1400	osx107_amd64_gcc462	V00-20-33
CMSSW_6_0_X_2012-08-22-1400	slc5_amd64_gcc462	V00-20-33
CMSSW_6_0_X_2012-08-22-1400	slc5_amd64_gcc470	V00-20-33
CMSSW_6_0_X_2012-08-22-1400	slc6_amd64_gcc462	V00-20-33
CMSSW_5_3_X_2012-08-22-1400	osx107_amd64_gcc462	V00-20-33
CMSSW_4_2_X_2011-12-09-2200	osx106_amd64_gcc421	V00-16-05-12
CMSSW_4_2_X_2011-12-09-2200	slc5_amd64_gcc434	V00-16-05-12
CMSSW_4_2_X_2011-12-09-2200	slc5_amd64_gcc451	V00-16-05-12
CMSSW_5_1_X_2011-12-31-0200	osx106_amd64_gcc421	V00-16-05-12
CMSSW_5_1_X_2011-12-31-0200	osx106_amd64_gcc461	V00-20-09
CMSSW_5_1_X_2011-12-31-0200	slc5_amd64_gcc434	V00-16-05-12
CMSSW_5_1_X_2011-12-31-0200	slc5_amd64_gcc461	V00-20-09
CMSSW_4_4_X_2012-01-04-1400	osx106_amd64_gcc421	V00-16-05-12
CMSSW_4_4_X_2012-01-04-1400	slc5_amd64_gcc434	V00-16-05-12
CMSSW_4_4_X_2012-01-04-1400	slc5_amd64_gcc451	V00-16-05-12
CMSSW_5_3_1_TS121128	slc5_amd64_gcc462	V00-20-29
CMSSW_5_3_1_TS120913	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-22-1200	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-22-1200	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-22-1200	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-22-1200	slc6_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-06-26-1000	slc5_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-06-29-1900	osx107_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-06-29-1900	slc5_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-08-07-2000	osx107_amd64_gcc462	V00-20-31
CMSSW_5_3_X_2012-08-07-2000	slc5_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-12-0200	osx107_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-12-0200	slc5_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-12-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_5_2_7_cand3	osx106_amd64_gcc462	V00-20-31
CMSSW_5_2_7_cand3	osx107_amd64_gcc462	V00-20-31
CMSSW_5_2_7_cand3	slc5_amd64_gcc462	V00-20-31
CMSSW_5_2_7_cand3	slc6_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-08-17-1400	osx107_amd64_gcc462	V00-20-33
CMSSW_5_3_X_2012-08-17-1400	slc5_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-08-20-1000	osx107_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-08-20-1000	slc5_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-08-20-1000	slc5_amd64_gcc470	V00-20-33
CMSSW_6_1_X_2012-08-20-1000	slc6_amd64_gcc462	V00-20-33
CMSSW_6_0_X_2012-08-23-1400	osx107_amd64_gcc462	V00-20-33
CMSSW_6_0_X_2012-08-23-1400	slc5_amd64_gcc462	V00-20-33
CMSSW_4_4_X_2011-12-18-1400	osx106_amd64_gcc421	V00-16-05-12
CMSSW_4_4_X_2011-12-18-1400	slc5_amd64_gcc434	V00-16-05-12
CMSSW_4_4_X_2011-12-18-1400	slc5_amd64_gcc451	V00-16-05-12
CMSSW_6_0_X_2012-06-05-1100	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-05-1100	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-05-1100	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-06-05-1100	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-11-0800	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-11-0800	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-11-0800	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-06-11-0800	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-13-0200	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-13-0200	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-13-0200	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-06-13-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-21-1400	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-21-1400	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-21-1400	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-07-21-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-08-03-0200	osx107_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-08-03-0200	slc5_amd64_gcc462	V00-20-29
CMSSW_6_1_X_2012-08-18-1000	osx107_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-08-18-1000	slc5_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-08-14-2200	osx107_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-08-14-2200	slc5_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-08-14-2200	slc5_amd64_gcc470	V00-20-33
CMSSW_6_1_X_2012-08-14-2200	slc6_amd64_gcc462	V00-20-33
CMSSW_6_0_X_2012-08-17-1400	slc5_amd64_gcc462	V00-20-33
CMSSW_6_0_X_2012-08-17-1400	slc5_amd64_gcc470	V00-20-33
CMSSW_6_0_X_2012-08-17-1400	slc6_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-08-18-1000	slc5_amd64_gcc470	V00-20-33
CMSSW_6_1_X_2012-08-18-1000	slc6_amd64_gcc462	V00-20-33
CMSSW_4_2_SLHC_X_2012-08-12-0200	slc5_amd64_gcc434	V00-16-14
CMSSW_4_2_SLHC_X_2012-08-21-0200	slc5_amd64_gcc434	V00-16-14
CMSSW_6_1_X_2012-08-21-2200	osx107_amd64_gcc462	V00-20-33
CMSSW_4_2_X_2011-11-23-1000	osx106_amd64_gcc421	V00-16-05-11
CMSSW_4_2_X_2011-11-23-1000	slc5_amd64_gcc434	V00-16-05-11
CMSSW_4_2_X_2011-11-23-1000	slc5_amd64_gcc451	V00-16-05-11
CMSSW_4_2_X_2011-12-24-1000	osx106_amd64_gcc421	V00-16-05-12
CMSSW_4_2_X_2011-12-24-1000	slc5_amd64_gcc434	V00-16-05-12
CMSSW_4_2_X_2011-12-24-1000	slc5_amd64_gcc451	V00-16-05-12
CMSSW_4_4_X_2012-01-02-1400	osx106_amd64_gcc421	V00-16-05-12
CMSSW_4_4_X_2012-01-02-1400	slc5_amd64_gcc434	V00-16-05-12
CMSSW_4_4_X_2012-01-02-1400	slc5_amd64_gcc451	V00-16-05-12
CMSSW_5_3_X_2012-06-01-1400	osx107_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-06-01-1400	slc5_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-06-01-1400	slc5_amd64_gcc470	V00-20-29
CMSSW_5_3_X_2012-06-01-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-09-1400	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-09-1400	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-09-1400	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-06-09-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_4_4_X_2012-06-13-1400	osx106_amd64_gcc421	V00-16-14
CMSSW_4_4_X_2012-06-13-1400	slc5_amd64_gcc434	V00-16-14
CMSSW_4_4_X_2012-06-13-1400	slc5_amd64_gcc451	V00-16-14
CMSSW_5_2_X_2012-06-23-1200	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-23-1200	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-23-1200	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-23-1200	slc6_amd64_gcc462	V00-20-29
CMSSW_4_2_SLHC_X_2012-07-15-0200	slc5_amd64_gcc434	V00-16-14
CMSSW_6_0_X_2012-07-21-1400	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-21-1400	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-21-1400	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-07-21-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-08-08-1400	osx107_amd64_gcc462	V00-20-31
CMSSW_6_0_X_2012-08-08-1400	slc5_amd64_gcc462	V00-20-31
CMSSW_6_0_X_2012-08-08-1400	slc5_amd64_gcc470	V00-20-31
CMSSW_6_0_X_2012-08-08-1400	slc6_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-14-0200	osx106_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-14-0200	osx107_amd64_gcc462	V00-20-31
CMSSW_4_4_X_2011-10-29-0200	osx106_amd64_gcc421	V00-16-05-08
CMSSW_4_4_X_2011-10-29-0200	slc5_amd64_gcc434	V00-16-05-08
